Date, Minor Trend, Major Trend, Pivot Price, Interpolated Pivot Price
06/02/2000, Up, Down, , 10816.297777777777777777777778, 
07/02/2000, Up, Down, , 10713.262222222222222222222222, 
08/02/2000, Up, Down, , 10610.226666666666666666666667, 
09/02/2000, Up, Down, , 10507.191111111111111111111111, 
10/02/2000, Down, Down, , 10404.155555555555555555555556, 
11/02/2000, Down, Down, 10301.12, 10301.12, 9
12/02/2000, Down, Down, , 10407.224, 
13/02/2000, Down, Down, , 10513.328, 
14/02/2000, Down, Down, , 10619.432, 
15/02/2000, Down, Down, , 10725.536, 
16/02/2000, Up, Down, 10831.64, 10831.64, 5
17/02/2000, Up, Down, , 10742.366666666666666666666667, 
18/02/2000, Down, Down, , 10653.093333333333333333333333, 
19/02/2000, Down, Down, , 10563.820000000000000000000000, 
20/02/2000, Down, Down, , 10474.546666666666666666666667, 
21/02/2000, Down, Down, , 10385.273333333333333333333333, 
22/02/2000, Down, Down, , 10296.000000000000000000000000, 
23/02/2000, Down, Down, , 10206.726666666666666666666667, 
24/02/2000, Down, Down, , 10117.453333333333333333333333, 
25/02/2000, Down, Down, , 10028.180000000000000000000000, 
26/02/2000, Down, Down, , 9938.906666666666666666666667, 
27/02/2000, Down, Down, , 9849.633333333333333333333333, 
28/02/2000, Down, Down, 9760.36, 9760.36, 12
29/02/2000, Down, Down, , 9965.7425, 
01/03/2000, Up, Down, , 10171.1250, 
02/03/2000, Up, Down, , 10376.5075, 
03/03/2000, Up, Down, 10581.89, 10581.89, 4
04/03/2000, Up, Down, , 10387.862, 
05/03/2000, Up, Down, , 10193.834, 
06/03/2000, Up, Down, , 9999.806, 
07/03/2000, Down, Down, , 9805.778, 
08/03/2000, Down, Down, 9611.75, 9611.75, 5
09/03/2000, Down, Down, , 9717.970625, 
10/03/2000, Up, Down, , 9824.191250, 
11/03/2000, Up, Down, , 9930.411875, 
12/03/2000, Up, Down, , 10036.632500, 
13/03/2000, Up, Down, , 10142.853125, 
14/03/2000, Up, Down, , 10249.073750, 
15/03/2000, Up, Down, , 10355.294375, 
16/03/2000, Up, Up, , 10461.515000, 
17/03/2000, Up, Up, , 10567.735625, 
18/03/2000, Up, Up, , 10673.956250, 
19/03/2000, Up, Up, , 10780.176875, 
20/03/2000, Up, Up, , 10886.397500, 
21/03/2000, Up, Up, , 10992.618125, 
22/03/2000, Up, Up, , 11098.838750, 
23/03/2000, Up, Up, , 11205.059375, 
24/03/2000, Up, Up, 11311.28, 11311.28, 16
25/03/2000, Up, Up, , 11254.138181818181818181818182, 
26/03/2000, Up, Up, , 11196.996363636363636363636364, 
27/03/2000, Up, Up, , 11139.854545454545454545454545, 
28/03/2000, Down, Up, , 11082.712727272727272727272727, 
29/03/2000, Down, Up, , 11025.570909090909090909090909, 
30/03/2000, Down, Up, , 10968.429090909090909090909091, 
31/03/2000, Down, Up, , 10911.287272727272727272727273, 
01/04/2000, Down, Up, , 10854.145454545454545454545455, 
02/04/2000, Down, Up, , 10797.003636363636363636363636, 
03/04/2000, Down, Up, , 10739.861818181818181818181818, 
04/04/2000, Down, Up, 10682.72, 10682.72, 11
05/04/2000, Down, Up, , 10797.43375, 
06/04/2000, Down, Up, , 10912.14750, 
07/04/2000, Down, Up, , 11026.86125, 
08/04/2000, Down, Up, , 11141.57500, 
09/04/2000, Down, Up, , 11256.28875, 
10/04/2000, Up, Up, , 11371.00250, 
11/04/2000, Up, Up, , 11485.71625, 
12/04/2000, Up, Up, 11600.43, 11600.43, 8
13/04/2000, Up, Up, , 11306.068, 
14/04/2000, Down, Down, , 11011.706, 
15/04/2000, Down, Down, , 10717.344, 
16/04/2000, Down, Down, , 10422.982, 
17/04/2000, Down, Down, 10128.62, 10128.62, 5
18/04/2000, Down, Down, , 10161.657931034482758620689655, 
19/04/2000, Down, Down, , 10194.695862068965517241379310, 
20/04/2000, Down, Down, , 10227.733793103448275862068966, 
21/04/2000, Down, Down, , 10260.771724137931034482758621, 
22/04/2000, Down, Down, , 10293.809655172413793103448276, 
23/04/2000, Down, Down, , 10326.847586206896551724137931, 
24/04/2000, Down, Down, , 10359.885517241379310344827586, 
25/04/2000, Down, Down, , 10392.923448275862068965517241, 
26/04/2000, Down, Down, , 10425.961379310344827586206897, 
27/04/2000, Down, Down, , 10458.999310344827586206896552, 
28/04/2000, Down, Down, , 10492.037241379310344827586207, 
29/04/2000, Down, Down, , 10525.075172413793103448275862, 
30/04/2000, Down, Down, , 10558.113103448275862068965517, 
01/05/2000, Down, Down, , 10591.151034482758620689655172, 
02/05/2000, Down, Down, , 10624.188965517241379310344828, 
03/05/2000, Down, Down, , 10657.226896551724137931034483, 
04/05/2000, Down, Down, , 10690.264827586206896551724138, 
05/05/2000, Down, Down, , 10723.302758620689655172413793, 
06/05/2000, Down, Down, , 10756.340689655172413793103448, 
07/05/2000, Down, Down, , 10789.378620689655172413793103, 
08/05/2000, Up, Down, , 10822.416551724137931034482759, 
09/05/2000, Up, Down, , 10855.454482758620689655172414, 
10/05/2000, Up, Down, , 10888.492413793103448275862069, 
11/05/2000, Up, Down, , 10921.530344827586206896551724, 
12/05/2000, Up, Down, , 10954.568275862068965517241379, 
13/05/2000, Up, Down, , 10987.606206896551724137931034, 
14/05/2000, Up, Down, , 11020.644137931034482758620690, 
15/05/2000, Up, Down, , 11053.682068965517241379310345, 
16/05/2000, Up, Down, 11086.72, 11086.72, 29
17/05/2000, Up, Down, , 10994.368, 
18/05/2000, Up, Down, , 10902.016, 
19/05/2000, Up, Down, , 10809.664, 
20/05/2000, Up, Down, , 10717.312, 
21/05/2000, Up, Down, , 10624.960, 
22/05/2000, Down, Down, , 10532.608, 
23/05/2000, Down, Down, , 10440.256, 
24/05/2000, Down, Down, , 10347.904, 
25/05/2000, Down, Down, , 10255.552, 
26/05/2000, Down, Down, 10163.2, 10163.2, 10
27/05/2000, Down, Down, , 10284.607142857142857142857143, 
28/05/2000, Down, Down, , 10406.014285714285714285714286, 
29/05/2000, Down, Down, , 10527.421428571428571428571429, 
30/05/2000, Down, Down, , 10648.828571428571428571428571, 
31/05/2000, Up, Down, , 10770.235714285714285714285714, 
01/06/2000, Up, Down, , 10891.642857142857142857142857, 
02/06/2000, Up, Down, 11013.05, 11013.05, 7
03/06/2000, Up, Down, , 10956.914545454545454545454545, 
04/06/2000, Up, Down, , 10900.779090909090909090909091, 
05/06/2000, Up, Down, , 10844.643636363636363636363636, 
06/06/2000, Up, Down, , 10788.508181818181818181818182, 
07/06/2000, Up, Down, , 10732.372727272727272727272727, 
08/06/2000, Down, Down, , 10676.237272727272727272727273, 
09/06/2000, Down, Down, , 10620.101818181818181818181818, 
10/06/2000, Down, Down, , 10563.966363636363636363636364, 
11/06/2000, Down, Down, , 10507.830909090909090909090909, 
12/06/2000, Down, Down, , 10451.695454545454545454545455, 
13/06/2000, Down, Down, 10395.56, 10395.56, 11
14/06/2000, Down, Down, , 10642.52, 
15/06/2000, Up, Down, 10889.48, 10889.48, 2
16/06/2000, Up, Down, , 10799.121428571428571428571429, 
17/06/2000, Up, Down, , 10708.762857142857142857142857, 
18/06/2000, Up, Down, , 10618.404285714285714285714286, 
19/06/2000, Down, Down, , 10528.045714285714285714285714, 
20/06/2000, Down, Down, , 10437.687142857142857142857143, 
21/06/2000, Down, Down, , 10347.328571428571428571428571, 
22/06/2000, Down, Down, 10256.97, 10256.97, 7
23/06/2000, Down, Down, , 10285.4664, 
24/06/2000, Down, Down, , 10313.9628, 
25/06/2000, Down, Down, , 10342.4592, 
26/06/2000, Down, Down, , 10370.9556, 
27/06/2000, Up, Down, , 10399.4520, 
28/06/2000, Up, Down, , 10427.9484, 
29/06/2000, Up, Down, , 10456.4448, 
30/06/2000, Up, Down, , 10484.9412, 
01/07/2000, Up, Down, , 10513.4376, 
02/07/2000, Up, Down, , 10541.9340, 
03/07/2000, Up, Down, , 10570.4304, 
04/07/2000, Up, Down, , 10598.9268, 
05/07/2000, Up, Down, , 10627.4232, 
06/07/2000, Up, Down, , 10655.9196, 
07/07/2000, Up, Down, , 10684.4160, 
08/07/2000, Up, Down, , 10712.9124, 
09/07/2000, Up, Down, , 10741.4088, 
10/07/2000, Up, Down, , 10769.9052, 
11/07/2000, Up, Down, , 10798.4016, 
12/07/2000, Up, Up, , 10826.8980, 
13/07/2000, Up, Up, , 10855.3944, 
14/07/2000, Up, Up, , 10883.8908, 
15/07/2000, Up, Up, , 10912.3872, 
16/07/2000, Up, Up, , 10940.8836, 
17/07/2000, Up, Up, 10969.38, 10969.38, 25
18/07/2000, Down, Up, , 10914.643636363636363636363636, 
19/07/2000, Down, Up, , 10859.907272727272727272727273, 
20/07/2000, Down, Up, , 10805.170909090909090909090909, 
21/07/2000, Down, Up, , 10750.434545454545454545454545, 
22/07/2000, Down, Up, , 10695.698181818181818181818182, 
23/07/2000, Down, Up, , 10640.961818181818181818181818, 
24/07/2000, Down, Up, , 10586.225454545454545454545455, 
25/07/2000, Down, Up, , 10531.489090909090909090909091, 
26/07/2000, Down, Up, , 10476.752727272727272727272727, 
27/07/2000, Down, Up, , 10422.016363636363636363636364, 
28/07/2000, Down, Up, 10367.28, 10367.28, 11
29/07/2000, Down, Up, , 10400.930322580645161290322581, 
30/07/2000, Down, Up, , 10434.580645161290322580645161, 
31/07/2000, Down, Up, , 10468.230967741935483870967742, 
01/08/2000, Down, Up, , 10501.881290322580645161290323, 
02/08/2000, Up, Up, , 10535.531612903225806451612903, 
03/08/2000, Up, Up, , 10569.181935483870967741935484, 
04/08/2000, Up, Up, , 10602.832258064516129032258065, 
05/08/2000, Up, Up, , 10636.482580645161290322580645, 
06/08/2000, Up, Up, , 10670.132903225806451612903226, 
07/08/2000, Up, Up, , 10703.783225806451612903225806, 
08/08/2000, Up, Up, , 10737.433548387096774193548387, 
09/08/2000, Up, Up, , 10771.083870967741935483870968, 
10/08/2000, Up, Up, , 10804.734193548387096774193548, 
11/08/2000, Up, Up, , 10838.384516129032258064516129, 
12/08/2000, Up, Up, , 10872.034838709677419354838710, 
13/08/2000, Up, Up, , 10905.685161290322580645161290, 
14/08/2000, Up, Up, , 10939.335483870967741935483871, 
15/08/2000, Up, Up, , 10972.985806451612903225806452, 
16/08/2000, Up, Up, , 11006.636129032258064516129032, 
17/08/2000, Up, Up, , 11040.286451612903225806451613, 
18/08/2000, Up, Up, , 11073.936774193548387096774194, 
19/08/2000, Up, Up, , 11107.587096774193548387096774, 
20/08/2000, Up, Up, , 11141.237419354838709677419355, 
21/08/2000, Up, Up, , 11174.887741935483870967741936, 
22/08/2000, Up, Up, , 11208.538064516129032258064516, 
23/08/2000, Up, Up, , 11242.188387096774193548387097, 
24/08/2000, Up, Up, , 11275.838709677419354838709677, 
25/08/2000, Up, Up, , 11309.489032258064516129032258, 
26/08/2000, Up, Up, , 11343.139354838709677419354839, 
27/08/2000, Up, Up, , 11376.789677419354838709677419, 
28/08/2000, Up, Up, 11410.44, 11410.44, 31
29/08/2000, Up, Up, , 11374.380392156862745098039216, 
30/08/2000, Down, Up, , 11338.320784313725490196078431, 
31/08/2000, Down, Up, , 11302.261176470588235294117647, 
01/09/2000, Down, Up, , 11266.201568627450980392156863, 
02/09/2000, Down, Up, , 11230.141960784313725490196078, 
03/09/2000, Down, Up, , 11194.082352941176470588235294, 
04/09/2000, Down, Up, , 11158.022745098039215686274510, 
05/09/2000, Down, Up, , 11121.963137254901960784313725, 
06/09/2000, Down, Up, , 11085.903529411764705882352941, 
07/09/2000, Down, Up, , 11049.843921568627450980392157, 
08/09/2000, Down, Up, , 11013.784313725490196078431373, 
09/09/2000, Down, Up, , 10977.724705882352941176470588, 
10/09/2000, Down, Up, , 10941.665098039215686274509804, 
11/09/2000, Down, Up, , 10905.605490196078431372549020, 
12/09/2000, Down, Up, , 10869.545882352941176470588235, 
13/09/2000, Down, Up, , 10833.486274509803921568627451, 
14/09/2000, Down, Up, , 10797.426666666666666666666667, 
15/09/2000, Down, Up, , 10761.367058823529411764705882, 
16/09/2000, Down, Up, , 10725.307450980392156862745098, 
17/09/2000, Down, Up, , 10689.247843137254901960784314, 
18/09/2000, Down, Up, , 10653.188235294117647058823529, 
19/09/2000, Down, Up, , 10617.128627450980392156862745, 
20/09/2000, Down, Up, , 10581.069019607843137254901961, 
21/09/2000, Down, Up, , 10545.009411764705882352941176, 
22/09/2000, Down, Up, , 10508.949803921568627450980392, 
23/09/2000, Down, Up, , 10472.890196078431372549019608, 
24/09/2000, Down, Up, , 10436.830588235294117647058824, 
25/09/2000, Down, Up, , 10400.770980392156862745098039, 
26/09/2000, Down, Up, , 10364.711372549019607843137255, 
27/09/2000, Down, Up, , 10328.651764705882352941176471, 
28/09/2000, Down, Up, , 10292.592156862745098039215686, 
29/09/2000, Down, Up, , 10256.532549019607843137254902, 
30/09/2000, Down, Up, , 10220.472941176470588235294118, 
01/10/2000, Down, Up, , 10184.413333333333333333333333, 
02/10/2000, Down, Up, , 10148.353725490196078431372549, 
03/10/2000, Down, Up, , 10112.294117647058823529411765, 
04/10/2000, Down, Up, , 10076.234509803921568627450980, 
05/10/2000, Down, Up, , 10040.174901960784313725490196, 
06/10/2000, Down, Up, , 10004.115294117647058823529412, 
07/10/2000, Down, Up, , 9968.055686274509803921568627, 
08/10/2000, Down, Up, , 9931.996078431372549019607843, 
09/10/2000, Down, Up, , 9895.936470588235294117647059, 
10/10/2000, Down, Up, , 9859.876862745098039215686274, 
11/10/2000, Down, Down, , 9823.817254901960784313725490, 
12/10/2000, Down, Down, , 9787.757647058823529411764706, 
13/10/2000, Down, Down, , 9751.698039215686274509803922, 
14/10/2000, Down, Down, , 9715.638431372549019607843137, 
15/10/2000, Down, Down, , 9679.578823529411764705882353, 
16/10/2000, Down, Down, , 9643.519215686274509803921569, 
17/10/2000, Down, Down, , 9607.459607843137254901960784, 
18/10/2000, Down, Down, 9571.4, 9571.4, 51
19/10/2000, Down, Down, , 9689.660769230769230769230769, 
20/10/2000, Up, Down, , 9807.921538461538461538461538, 
21/10/2000, Up, Down, , 9926.182307692307692307692308, 
22/10/2000, Up, Down, , 10044.443076923076923076923077, 
23/10/2000, Up, Down, , 10162.703846153846153846153846, 
24/10/2000, Up, Down, , 10280.964615384615384615384615, 
25/10/2000, Up, Down, , 10399.225384615384615384615385, 
26/10/2000, Up, Down, , 10517.486153846153846153846154, 
27/10/2000, Up, Down, , 10635.746923076923076923076923, 
28/10/2000, Up, Down, , 10754.007692307692307692307692, 
29/10/2000, Up, Down, , 10872.268461538461538461538462, 
30/10/2000, Up, Down, , 10990.529230769230769230769231, 
31/10/2000, Up, Down, 11108.79, 11108.79, 13
01/11/2000, Up, Down, , 10956.10, 
02/11/2000, Up, Down, , 10803.41, 
03/11/2000, Down, Down, 10650.72, 10650.72, 3
04/11/2000, Down, Down, , 10750.98, 
05/11/2000, Down, Down, , 10851.24, 
06/11/2000, Down, Down, , 10951.50, 
07/11/2000, Up, Down, , 11051.76, 
08/11/2000, Up, Up, 11152.02, 11152.02, 5
09/11/2000, Down, Down, , 10976.264, 
10/11/2000, Down, Down, , 10800.508, 
11/11/2000, Down, Down, , 10624.752, 
12/11/2000, Down, Down, , 10448.996, 
13/11/2000, Down, Down, 10273.24, 10273.24, 5
14/11/2000, Down, Down, , 10568.535, 
15/11/2000, Up, Down, 10863.83, 10863.83, 2
16/11/2000, Up, Down, , 10776.291428571428571428571429, 
17/11/2000, Down, Down, , 10688.752857142857142857142857, 
18/11/2000, Down, Down, , 10601.214285714285714285714286, 
19/11/2000, Down, Down, , 10513.675714285714285714285714, 
20/11/2000, Down, Down, , 10426.137142857142857142857143, 
21/11/2000, Down, Down, , 10338.598571428571428571428571, 
22/11/2000, Down, Down, 10251.06, 10251.06, 7
23/11/2000, Down, Down, , 10312.109230769230769230769231, 
24/11/2000, Down, Down, , 10373.158461538461538461538462, 
25/11/2000, Down, Down, , 10434.207692307692307692307692, 
26/11/2000, Down, Down, , 10495.256923076923076923076923, 
27/11/2000, Up, Down, , 10556.306153846153846153846154, 
28/11/2000, Up, Down, , 10617.355384615384615384615385, 
29/11/2000, Up, Down, , 10678.404615384615384615384615, 
30/11/2000, Up, Down, , 10739.453846153846153846153846, 
01/12/2000, Up, Down, , 10800.503076923076923076923077, 
02/12/2000, Up, Down, , 10861.552307692307692307692308, 
03/12/2000, Up, Down, , 10922.601538461538461538461538, 
04/12/2000, Up, Down, , 10983.650769230769230769230769, 
05/12/2000, Up, Up, 11044.7, 11044.7, 13
06/12/2000, Up, Up, , 10972.654, 
07/12/2000, Up, Up, , 10900.608, 
08/12/2000, Up, Up, , 10828.562, 
09/12/2000, Up, Up, , 10756.516, 
10/12/2000, Up, Up, , 10684.470, 
11/12/2000, Up, Up, , 10612.424, 
12/12/2000, Up, Up, , 10540.378, 
13/12/2000, Up, Up, , 10468.332, 
14/12/2000, Up, Up, , 10396.286, 
15/12/2000, Down, Up, 10324.24, 10324.24, 10
16/12/2000, Down, Up, , 10369.2485, 
17/12/2000, Down, Up, , 10414.2570, 
18/12/2000, Down, Up, , 10459.2655, 
19/12/2000, Up, Up, , 10504.2740, 
20/12/2000, Up, Up, , 10549.2825, 
21/12/2000, Up, Up, , 10594.2910, 
22/12/2000, Up, Up, , 10639.2995, 
23/12/2000, Up, Up, , 10684.3080, 
24/12/2000, Up, Up, , 10729.3165, 
25/12/2000, Up, Up, , 10774.3250, 
26/12/2000, Up, Up, , 10819.3335, 
27/12/2000, Up, Up, , 10864.3420, 
28/12/2000, Up, Up, , 10909.3505, 
29/12/2000, Up, Up, , 10954.3590, 
30/12/2000, Up, Up, , 10999.3675, 
31/12/2000, Up, Up, , 11044.3760, 
01/01/2001, Up, Up, , 11089.3845, 
02/01/2001, Up, Up, , 11134.3930, 
03/01/2001, Up, Up, , 11179.4015, 
04/01/2001, Up, Up, 11224.41, 11224.41, 20
05/01/2001, Up, Up, , 11074.626666666666666666666667, 
06/01/2001, Up, Up, , 10924.843333333333333333333333, 
07/01/2001, Up, Up, , 10775.060000000000000000000000, 
08/01/2001, Down, Up, , 10625.276666666666666666666667, 
09/01/2001, Down, Up, , 10475.493333333333333333333333, 
10/01/2001, Down, Up, 10325.71, 10325.71, 6
11/01/2001, Down, Up, , 10389.30, 
12/01/2001, Down, Up, , 10452.89, 
13/01/2001, Down, Up, , 10516.48, 
14/01/2001, Down, Up, , 10580.07, 
15/01/2001, Down, Up, , 10643.66, 
16/01/2001, Down, Up, , 10707.25, 
17/01/2001, Up, Up, , 10770.84, 
18/01/2001, Up, Up, 10834.43, 10834.43, 8
19/01/2001, Up, Up, , 10718.7375, 
20/01/2001, Up, Up, , 10603.0450, 
21/01/2001, Up, Up, , 10487.3525, 
22/01/2001, Down, Up, 10371.66, 10371.66, 4
23/01/2001, Down, Up, , 10419.686875, 
24/01/2001, Up, Up, , 10467.713750, 
25/01/2001, Up, Up, , 10515.740625, 
26/01/2001, Up, Up, , 10563.767500, 
27/01/2001, Up, Up, , 10611.794375, 
28/01/2001, Up, Up, , 10659.821250, 
29/01/2001, Up, Up, , 10707.848125, 
30/01/2001, Up, Up, , 10755.875000, 
31/01/2001, Up, Up, , 10803.901875, 
01/02/2001, Up, Up, , 10851.928750, 
02/02/2001, Up, Up, , 10899.955625, 
03/02/2001, Up, Up, , 10947.982500, 
04/02/2001, Up, Up, , 10996.009375, 
05/02/2001, Up, Up, , 11044.036250, 
06/02/2001, Up, Up, , 11092.063125, 
07/02/2001, Up, Up, 11140.09, 11140.09, 16
08/02/2001, Down, Up, , 10911.43, 
09/02/2001, Down, Up, 10682.77, 10682.77, 2
10/02/2001, Down, Up, , 10790.6875, 
11/02/2001, Down, Up, , 10898.6050, 
12/02/2001, Down, Up, , 11006.5225, 
13/02/2001, Up, Up, 11114.44, 11114.44, 4
14/02/2001, Up, Up, , 11025.51, 
15/02/2001, Up, Up, , 10936.58, 
16/02/2001, Up, Up, , 10847.65, 
17/02/2001, Up, Up, , 10758.72, 
18/02/2001, Up, Up, , 10669.79, 
19/02/2001, Up, Up, , 10580.86, 
20/02/2001, Up, Up, , 10491.93, 
21/02/2001, Down, Down, , 10403.00, 
22/02/2001, Down, Down, , 10314.07, 
23/02/2001, Down, Down, 10225.14, 10225.14, 10
24/02/2001, Down, Down, , 10365.6775, 
25/02/2001, Down, Down, , 10506.2150, 
26/02/2001, Down, Down, , 10646.7525, 
27/02/2001, Up, Down, 10787.29, 10787.29, 4
28/02/2001, Up, Down, , 10512.105, 
01/03/2001, Down, Down, 10236.92, 10236.92, 2
02/03/2001, Down, Down, , 10337.424285714285714285714286, 
03/03/2001, Down, Down, , 10437.928571428571428571428571, 
04/03/2001, Down, Down, , 10538.432857142857142857142857, 
05/03/2001, Up, Down, , 10638.937142857142857142857143, 
06/03/2001, Up, Down, , 10739.441428571428571428571429, 
07/03/2001, Up, Up, , 10839.945714285714285714285714, 
08/03/2001, Up, Up, 10940.45, 10940.45, 7
09/03/2001, Up, Up, , 10805.243571428571428571428571, 
10/03/2001, Up, Up, , 10670.037142857142857142857143, 
11/03/2001, Up, Up, , 10534.830714285714285714285714, 
12/03/2001, Down, Down, , 10399.624285714285714285714286, 
13/03/2001, Down, Down, , 10264.417857142857142857142857, 
14/03/2001, Down, Down, , 10129.211428571428571428571429, 
15/03/2001, Down, Down, , 9994.005000000000000000000000, 
16/03/2001, Down, Down, , 9858.798571428571428571428571, 
17/03/2001, Down, Down, , 9723.592142857142857142857143, 
18/03/2001, Down, Down, , 9588.385714285714285714285714, 
19/03/2001, Down, Down, , 9453.179285714285714285714286, 
20/03/2001, Down, Down, , 9317.972857142857142857142857, 
21/03/2001, Down, Down, , 9182.766428571428571428571429, 
22/03/2001, Down, Down, 9047.56, 9047.56, 14
23/03/2001, Down, Down, , 9138.056363636363636363636364, 
24/03/2001, Down, Down, , 9228.552727272727272727272727, 
25/03/2001, Down, Down, , 9319.049090909090909090909091, 
26/03/2001, Up, Down, , 9409.545454545454545454545455, 
27/03/2001, Up, Down, , 9500.041818181818181818181818, 
28/03/2001, Up, Down, , 9590.538181818181818181818182, 
29/03/2001, Up, Down, , 9681.034545454545454545454545, 
30/03/2001, Up, Down, , 9771.530909090909090909090909, 
