Start Date = 1/02/1996 12:00:00 PM, length = 240, No. of Hits = 9, Error/Hit = 0.555555555555556, No. of Octave notes = 10
Start Date = 2/02/1996 12:00:00 PM, length = 240, No. of Hits = 9, Error/Hit = 0.666666666666667, No. of Octave notes = 10
Start Date = 3/02/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0.875, No. of Octave notes = 10
Start Date = 4/02/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 1.14285714285714, No. of Octave notes = 10
Start Date = 5/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 6/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 7/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 8/02/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 9/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 10/02/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 11/02/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 12/02/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 13/02/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 14/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 15/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 16/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 17/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 18/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 19/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 20/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 21/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 22/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 23/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 24/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 25/02/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 26/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 27/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 28/02/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 9
Start Date = 29/02/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 1/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 2/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 3/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 4/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 5/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 6/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 7/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 8/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 9
Start Date = 9/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 9
Start Date = 10/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 9
Start Date = 11/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 12/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 13/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 14/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 9
Start Date = 15/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 9
Start Date = 16/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 9
Start Date = 17/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 18/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 9
Start Date = 19/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.33333333333333, No. of Octave notes = 9
Start Date = 20/03/1996 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0.875, No. of Octave notes = 9
Start Date = 21/03/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0.857142857142857, No. of Octave notes = 9
Start Date = 22/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0.833333333333333, No. of Octave notes = 9
Start Date = 23/03/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.8, No. of Octave notes = 9
Start Date = 24/03/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.6, No. of Octave notes = 9
Start Date = 25/03/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.5, No. of Octave notes = 9
Start Date = 26/03/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.25, No. of Octave notes = 9
Start Date = 27/03/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 9
Start Date = 28/03/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.25, No. of Octave notes = 9
Start Date = 29/03/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.5, No. of Octave notes = 9
Start Date = 30/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0.5, No. of Octave notes = 9
Start Date = 31/03/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0.666666666666667, No. of Octave notes = 9
Start Date = 1/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1, No. of Octave notes = 9
Start Date = 2/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.2, No. of Octave notes = 9
Start Date = 3/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.16666666666667, No. of Octave notes = 9
Start Date = 4/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.33333333333333, No. of Octave notes = 9
Start Date = 5/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 6/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 7/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 8/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 9/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 10/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 11/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 12/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 13/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 14/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 15/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 16/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 17/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 18/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 19/04/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 20/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 21/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 22/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 23/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 24/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 25/04/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 26/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 27/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 28/04/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 8
Start Date = 29/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 30/04/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 1/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 2/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 3/05/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 4/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 5/05/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 6/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 7/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 8/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 9/05/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 0, No. of Octave notes = 8
Start Date = 10/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 8
Start Date = 11/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 12/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 13/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 14/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 15/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 16/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 17/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 8
Start Date = 18/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.6, No. of Octave notes = 8
Start Date = 19/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.16666666666667, No. of Octave notes = 8
Start Date = 20/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.2, No. of Octave notes = 8
Start Date = 21/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1, No. of Octave notes = 8
Start Date = 22/05/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1, No. of Octave notes = 8
Start Date = 23/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.6, No. of Octave notes = 8
Start Date = 24/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.4, No. of Octave notes = 8
Start Date = 25/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.2, No. of Octave notes = 8
Start Date = 26/05/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 8
Start Date = 27/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.2, No. of Octave notes = 8
Start Date = 28/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.4, No. of Octave notes = 8
Start Date = 29/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.6, No. of Octave notes = 8
Start Date = 30/05/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.8, No. of Octave notes = 8
Start Date = 31/05/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0.833333333333333, No. of Octave notes = 8
Start Date = 1/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1, No. of Octave notes = 8
Start Date = 2/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.16666666666667, No. of Octave notes = 8
Start Date = 3/06/1996 12:00:00 PM, length = 240, No. of Hits = 7, Error/Hit = 1.14285714285714, No. of Octave notes = 8
Start Date = 4/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 7
Start Date = 5/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 6/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 7/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 8/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0, No. of Octave notes = 7
Start Date = 9/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 10/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 11/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 12/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 13/06/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 7
Start Date = 14/06/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 7
Start Date = 15/06/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 7
Start Date = 16/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 17/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.6, No. of Octave notes = 7
Start Date = 18/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.16666666666667, No. of Octave notes = 7
Start Date = 19/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.2, No. of Octave notes = 7
Start Date = 20/06/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1.25, No. of Octave notes = 7
Start Date = 21/06/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1, No. of Octave notes = 7
Start Date = 22/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.6, No. of Octave notes = 7
Start Date = 23/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.4, No. of Octave notes = 7
Start Date = 24/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.2, No. of Octave notes = 7
Start Date = 25/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 7
Start Date = 26/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.2, No. of Octave notes = 7
Start Date = 27/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.4, No. of Octave notes = 7
Start Date = 28/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.6, No. of Octave notes = 7
Start Date = 29/06/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0.8, No. of Octave notes = 7
Start Date = 30/06/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 0.833333333333333, No. of Octave notes = 7
Start Date = 1/07/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1, No. of Octave notes = 7
Start Date = 2/07/1996 12:00:00 PM, length = 240, No. of Hits = 6, Error/Hit = 1.16666666666667, No. of Octave notes = 7
Start Date = 3/07/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.6, No. of Octave notes = 7
Start Date = 4/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 5/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 6/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 7/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 8/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 9/07/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 6
Start Date = 10/07/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 6
Start Date = 11/07/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 6
Start Date = 12/07/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 6
Start Date = 13/07/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 6
Start Date = 14/07/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 6
Start Date = 15/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 16/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 17/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 18/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 19/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 20/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 21/07/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 22/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 23/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 24/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 25/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 26/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 27/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 28/07/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 6
Start Date = 29/07/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 6
Start Date = 30/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 31/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 1/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 2/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 3/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 4/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 5/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 6/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 2, No. of Octave notes = 6
Start Date = 7/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1.75, No. of Octave notes = 6
Start Date = 8/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 6
Start Date = 9/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 6
Start Date = 10/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 6
Start Date = 11/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 6
Start Date = 12/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.666666666666667, No. of Octave notes = 6
Start Date = 13/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.333333333333333, No. of Octave notes = 6
Start Date = 14/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 15/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.25, No. of Octave notes = 6
Start Date = 16/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.5, No. of Octave notes = 6
Start Date = 17/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.75, No. of Octave notes = 6
Start Date = 18/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1, No. of Octave notes = 6
Start Date = 19/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 6
Start Date = 20/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 6
Start Date = 21/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.33333333333333, No. of Octave notes = 6
Start Date = 22/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.66666666666667, No. of Octave notes = 6
Start Date = 23/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 24/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 25/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 26/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 27/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 28/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 29/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 30/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 31/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 1/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 2/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 3/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 4/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 5/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 6/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 7/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 8/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 9/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 10/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 11/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 12/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 13/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 5
Start Date = 14/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 5
Start Date = 15/09/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.6, No. of Octave notes = 5
Start Date = 16/09/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.4, No. of Octave notes = 5
Start Date = 17/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1.5, No. of Octave notes = 5
Start Date = 18/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 5
Start Date = 19/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 5
Start Date = 20/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 5
