Long Term Days, Short Term Days, ICAGR, Max. Draw Down, Bliss,  Sharpe Ratio
340,100,0.0183666127270496,28.6799752360162,0.0640398486257579,-1.71654962533196
340,105,0.0171804424823015,27.7721169596677,0.0618621998000797,-1.91358625879094
360,5,-0.00850395926424254,96.2156634796185,-0.00883843540302972,-0.397188642884377
360,10,0.0161535451408129,81.1222329264549,0.019912599244473,-0.465509883005143
360,15,0.0333093168780202,58.8631829241584,0.0565876923796954,-0.289698028636445
360,20,0.0201809686145705,50.5389192669436,0.0399315397070044,-0.629413949856082
360,25,0.0151206712168912,48.8728021391162,0.030938826003572,-0.720302215154538
360,30,0.0238135752843621,35.7876072491054,0.0665414011017947,-0.806184058332582
360,35,0.0185393710636892,45.1203709446785,0.0410886938106517,-0.887479854483751
360,40,0.0278740763742699,34.3064798013029,0.0812501793705203,-0.646872501244124
360,45,0.0171004462076208,46.7116262947557,0.0366085438766679,-0.92354392406376
360,50,0.0205511043211997,36.9131700336609,0.055674178897286,-0.999026474462372
360,55,0.0142656844305842,32.0702014525741,0.0444826779516198,-1.39840471654255
360,60,0.00933950574494102,40.229073853528,0.0232158109802519,-1.56676842015656
360,65,0.0100226498513205,34.9207849916936,0.0287011012315574,-1.62780591223431
360,70,0.0113186486427688,26.6085767071698,0.0425375951796736,-2.67721482023274
360,75,0.0128429037382169,21.4761810192885,0.0598006867546991,-2.69987602079707
360,80,0.0101654049527441,21.8484529931528,0.0465268866218118,-2.89386724121562
360,85,0.0151920206623373,22.9291462545583,0.0662563729747119,-2.30528962049373
360,90,0.0155640843821248,22.9718870703227,0.0677527463655001,-2.36460283551714
360,95,0.0216844484873145,32.1753070868916,0.067394690060779,-1.27450685353063
360,100,0.0182958800036822,28.6799752360162,0.0637932210649412,-1.71346956397786
360,105,0.0171447421627729,27.7721169596677,0.0617336524531834,-1.90825958031791
380,5,-0.00633548544448132,96.1626986675167,-0.00658829830305233,-0.379782602678482
380,10,0.0190658791585281,78.8207332013606,0.0241889137339298,-0.428795287305942
380,15,0.0373289906194172,56.1441956918881,0.0664877110792962,-0.214864404181621
380,20,0.0230152922609895,48.171079154113,0.0477782367867596,-0.559776943698846
380,25,0.0125731660203182,53.5923765562878,0.0234607360752377,-0.740883857549577
380,30,0.0208500543898207,41.0140486142695,0.0508363721560681,-0.847090340651406
380,35,0.016078521692889,50.6333793094464,0.0317547868859888,-0.908012168184776
380,40,0.0253711997170917,39.6482734226467,0.0639906798629973,-0.685341517682002
380,45,0.0164004816815002,49.5131062751356,0.0331235160047636,-0.894179898025649
380,50,0.0198667700795896,40.09592300944,0.0495481051151068,-0.962533697396011
380,55,0.0132481794716453,36.8157085188994,0.0359851270140415,-1.33263660852688
380,60,0.0101071621190016,41.4154132379921,0.0244043493201942,-1.46186168204551
380,65,0.0114266621967205,35.447622872324,0.0322353412466538,-1.49782845524199
380,70,0.0120912172137934,25.4332632700448,0.0475409588042697,-2.3818614894284
380,75,0.0141186929156225,22.5621706627234,0.0625768376929664,-2.24167968941463
380,80,0.0114871626031086,22.8724052906937,0.0502228010439398,-2.38647793762444
380,85,0.0166821021037382,22.4398682647236,0.0743413548909429,-1.76548221191218
380,90,0.0172853012745613,21.8368511771738,0.0791565649017644,-1.82582961418633
380,95,0.0343434491291392,43.7313564009905,0.0785327782066263,-0.396510955027829
380,100,0.031975542842086,43.2689795792601,0.0738994613531691,-0.48402412084493
380,105,0.0287610338515755,41.8489859493423,0.0687257604912826,-0.621154704339419
400,5,-0.0187558173420555,96.1557723981099,-0.019505659280029,-0.492501107091868
400,10,0.0100834301395476,80.7665113619999,0.0124846671838444,-0.606841450031862
400,15,0.0292181713459183,56.1038140710053,0.052078761185362,-0.385194943981039
400,20,0.0164507434918671,48.2576065733811,0.0340894309933334,-0.760623628516003
400,25,0.00840352195417031,53.5426172514539,0.0156950152711149,-0.887526850660677
400,30,0.0175446985310195,40.9560821669637,0.0428378340962786,-1.02226844951623
400,35,0.0137907829194881,50.9419640375743,0.0270715571730138,-1.02664205237743
400,40,0.0220514200125447,39.8120635670411,0.055388789318623,-0.850350971442775
400,45,0.0132583524559266,49.5268640975686,0.0267700220829801,-1.06891320969185
400,50,0.0168938336143389,40.70801669496,0.0415000164241127,-1.15890550523346
400,55,0.00976610112854976,36.4778965982879,0.0267726542352449,-1.64653816668623
400,60,0.00718206032830104,40.3227536061308,0.0178114332132542,-1.73880099062716
400,65,0.00821567774205692,35.9801405120622,0.0228339234509177,-1.7829954295345
400,70,0.00921525646251478,25.0498967161773,0.0367876026273735,-3.03026269737296
400,75,0.011208316141832,22.1442946685395,0.0506149159844579,-2.89607870314408
400,80,0.00847780550002913,22.4308697512219,0.0377952598096083,-3.01991997601296
400,85,0.0149939187969629,22.9215599775852,0.0654140416779023,-2.20222900217743
400,90,0.0153594182413494,23.0145808892188,0.0667377707866259,-2.27249168316273
400,95,0.0236346570892324,35.848030456064,0.0659301411780472,-1.00262478907829
400,100,0.0225003367213729,35.9741538101689,0.0625458401053832,-1.08129181024362
400,105,0.0215942953792133,36.1160739620249,0.0597913699089196,-1.1263389064146
420,5,-0.0187558173420555,96.1557723981099,-0.019505659280029,-0.492501107091868
420,10,0.0100834301395476,80.7665113619999,0.0124846671838444,-0.606841450031862
420,15,0.0292181713459183,56.1038140710053,0.052078761185362,-0.385194943981039
420,20,0.0164507434918671,48.2576065733811,0.0340894309933334,-0.760623628516003
420,25,0.00840352195417031,53.5426172514539,0.0156950152711149,-0.887526850660677
420,30,0.0175446985310195,40.9560821669637,0.0428378340962786,-1.02226844951623
420,35,0.0137907829194881,50.9419640375743,0.0270715571730138,-1.02664205237743
420,40,0.0220514200125447,39.8120635670411,0.055388789318623,-0.850350971442775
420,45,0.0132583524559266,49.5268640975686,0.0267700220829801,-1.06891320969185
420,50,0.0168938336143389,40.70801669496,0.0415000164241127,-1.15890550523346
420,55,0.00976610112854976,36.4778965982879,0.0267726542352449,-1.64653816668623
420,60,0.00718206032830104,40.3227536061308,0.0178114332132542,-1.73880099062716
420,65,0.00821567774205692,35.9801405120622,0.0228339234509177,-1.7829954295345
420,70,0.00921525646251478,25.0498967161773,0.0367876026273735,-3.03026269737296
420,75,0.011208316141832,22.1442946685395,0.0506149159844579,-2.89607870314408
420,80,0.00847780550002913,22.4308697512219,0.0377952598096083,-3.01991997601296
420,85,0.0149939187969629,22.9215599775852,0.0654140416779023,-2.20222900217743
420,90,0.0153594182413494,23.0145808892188,0.0667377707866259,-2.27249168316273
420,95,0.0236346570892324,35.848030456064,0.0659301411780472,-1.00262478907829
420,100,0.0225003367213729,35.9741538101689,0.0625458401053832,-1.08129181024362
420,105,0.0215942953792133,36.1160739620249,0.0597913699089196,-1.1263389064146
