Date, Open, High, Low, Close, Minor Trend, Major Trend, Major To Up, Major To Down, Price for Major Change, Major Trend Just Changed, ATR, Contract Rollover Day, Sell Stop, Buy Stop
19970813, 111.75, 113.188, 111.563,  112.438, Up, Down, -1, -1, 114.563, False, 0.9267469518017756007567688897, False, 111.844, 112.92733333333333333333333333
19970814, 112.813, 113.344, 112.688,  113.25, Up, Down, -1, -1, 114.563, False, 0.9247710516301779244942194716, False, 112.10466666666666666666666667, 113.146
19970815, 113.188, 113.344, 112.5,  113.25, Up, Down, -1, -1, 114.563, False, 0.9170785705225419316852461886, False, 112.25033333333333333333333333, 113.292
19970818, 113.469, 113.938, 113.281,  113.719, Up, Down, -1, -1, 114.563, False, 0.8952615638061093667628417897, False, 112.823, 113.542
19970819, 113.5, 114.031, 113.469,  113.813, Up, Down, -1, -1, 114.563, False, 0.8635223672531465699282854288, False, 113.08333333333333333333333333, 113.771
19970820, 113.844, 113.875, 113.344,  113.531, Up, Down, -1, -1, 114.563, False, 0.8318535703718945156494011022, False, 113.36466666666666666666666667, 113.948
19970821, 113.469, 113.563, 112.781,  112.844, Down, Down, -1, -1, 114.563, False, 0.8271056112888569427304105210, False, 113.198, 113.823
19970822, 112.156, 112.406, 111.813,  112.125, Down, Down, -1, -1, 114.563, False, 0.8465241244994419958037047571, False, 112.646, 113.28133333333333333333333333
19970825, 112.219, 112.281, 111.938,  112.063, Down, Down, -1, -1, 114.563, False, 0.7985694459756856152509709707, False, 112.17733333333333333333333333, 112.75
19970826, 111.813, 112.375, 111.438,  112.219, Down, Down, -1, -1, 114.563, False, 0.8117533082637155566556404021, False, 111.72966666666666666666666667, 112.354
19970827, 112.438, 112.563, 111.875,  112.313, Up, Down, -1, -1, 114.563, False, 0.7999672789052664560217698876, False, 111.75033333333333333333333333, 112.40633333333333333333333333
19970828, 112.469, 113.313, 112.25,  113.281, Up, Down, -1, -1, 114.563, False, 0.8250180142476220316387441840, False, 111.85433333333333333333333333, 112.75033333333333333333333333
19970829, 113.281, 113.5, 112.469,  112.75, Up, Down, -1, -1, 114.563, False, 0.8446353462240389810064828331, False, 112.198, 113.12533333333333333333333333
19970902, 112.563, 113.313, 112.219,  113.188, Up, Down, -1, -1, 114.563, False, 0.8683843608693686018630082776, False, 112.31266666666666666666666667, 113.37533333333333333333333333
19970903, 113.25, 113.406, 112.938,  112.969, Up, Down, -1, -1, 114.563, False, 0.8302525169770477826379598702, False, 112.542, 113.40633333333333333333333333
19970904, 112.813, 113.156, 112.719,  112.969, Up, Down, -1, -1, 114.563, False, 0.7927998963125670414343446445, False, 112.62533333333333333333333333, 113.29166666666666666666666667
19970905, 112.844, 113.781, 112.281,  112.531, Down, Down, -1, -1, 114.563, False, 0.8601522871399416089167880117, False, 112.646, 113.44766666666666666666666667
19970908, 112.563, 112.906, 112.531,  112.844, Down, Down, -1, -1, 114.563, False, 0.8139473074123281223532843915, False, 112.51033333333333333333333333, 113.281
19970909, 112.656, 112.844, 112.406,  112.781, Down, Down, -1, -1, 114.563, False, 0.7781428019444873487958287352, False, 112.406, 113.177
19970910, 112.563, 112.625, 112.281,  112.531, Down, Down, -1, -1, 114.563, False, 0.7516530112831076012914640938, False, 112.406, 112.79166666666666666666666667
19970911, 112.375, 112.406, 111.938,  112.156, Down, Down, -1, -1, 114.563, False, 0.7365432006847164011684675134, False, 112.20833333333333333333333333, 112.625
19970912, 112.125, 113.313, 112.125,  113.219, Down, Down, -1, -1, 114.563, False, 0.7795390863337910296286134645, False, 112.11466666666666666666666667, 112.78133333333333333333333333
19970915, 113.188, 113.438, 113.063,  113.375, Up, Down, -1, -1, 114.563, False, 0.7410115543020014077592217060, False, 112.37533333333333333333333333, 113.05233333333333333333333333
19970916, 113.469, 115.375, 113.438,  115.281, Up, Up, 33, -1, 113.5, True, 0.8609152157970488927345339245, False, 112.87533333333333333333333333, 114.042
19970917, 115.313, 115.844, 115.188,  115.5, Up, Up, 33, -1, 113.5, True, 0.8413994809592347124741021222, False, 113.89633333333333333333333333, 114.88566666666666666666666667
19970918, 115.688, 116.063, 115.438,  115.469, Up, Up, 33, -1, 113.5, True, 0.8207900065821647398575209677, False, 114.688, 115.76066666666666666666666667
19970919, 115.375, 115.781, 115.219,  115.656, Up, Up, 33, -1, 113.5, True, 0.7961433392886252408234713517, False, 115.28166666666666666666666667, 115.896
19970922, 115.875, 116.063, 115.781,  115.969, Up, Up, 33, -1, 113.5, True, 0.7590820688801847416974264611, False, 115.47933333333333333333333333, 115.969
19970923, 115.781, 115.906, 115.531,  115.563, Up, Up, 33, -1, 113.5, True, 0.7285028242249290520119572743, False, 115.51033333333333333333333333, 115.91666666666666666666666667
19970924, 115.563, 116.469, 115.438,  116.281, Down, Up, -1, -1, 113.5, False, 0.7573120790606500946774851529, False, 115.58333333333333333333333333, 116.146
19970925, 116.125, 116.188, 115.313,  115.344, Down, Up, -1, -1, 113.5, False, 0.7773775953405881808986770431, False, 115.42733333333333333333333333, 116.18766666666666666666666667
19970926, 115.5, 115.969, 115.438,  115.75, Down, Up, -1, -1, 113.5, False, 0.7628654434033893065273744676, False, 115.39633333333333333333333333, 116.20866666666666666666666667
19970929, 115.563, 115.656, 115.344,  115.625, Down, Up, -1, -1, 113.5, False, 0.7288782583173522297152435659, False, 115.365, 115.93766666666666666666666667
19970930, 115.75, 115.813, 115.125,  115.281, Down, Up, -1, -1, 113.5, False, 0.7249850908585567792661727501, False, 115.30233333333333333333333333, 115.81266666666666666666666667
19971001, 115.563, 116.656, 115.563,  116.344, Up, Up, -1, -1, 113.5, False, 0.7868912726815513717170134406, False, 115.344, 116.04166666666666666666666667
19971002, 116.375, 116.875, 116.188,  116.625, Up, Up, -1, -1, 113.5, False, 0.7773778181404512410772978748, False, 115.62533333333333333333333333, 116.448
19971003, 116.813, 118.563, 115.875,  116.656, Up, Up, -1, -1, 113.5, False, 0.9593418354604082657366028391, False, 115.87533333333333333333333333, 117.36466666666666666666666667
19971006, 117.094, 117.5, 117,  117.188, Up, Up, -1, -1, 113.5, False, 0.9483568987498931928093073306, False, 116.35433333333333333333333333, 117.646
19971007, 117.406, 117.594, 116.969,  117.438, Up, Up, -1, -1, 113.5, False, 0.9175610036308557458750875848, False, 116.61466666666666666666666667, 117.88566666666666666666666667
19971008, 117.656, 117.75, 115.688,  115.906, Down, Up, -1, -1, 113.5, False, 1.0265551937612504367441268624, False, 116.55233333333333333333333333, 117.61466666666666666666666667
19971009, 115.5, 115.844, 114.75,  115.781, Down, Down, -1, 36, 115.125, True, 1.0388832705458932522923052565, False, 115.80233333333333333333333333, 117.06266666666666666666666667
19971010, 115.75, 115.781, 114.531,  115.031, Down, Down, -1, 36, 115.125, True, 1.0589896257319986568358952321, False, 114.98966666666666666666666667, 116.45833333333333333333333333
19971014, 115.469, 115.906, 115.406,  115.875, Down, Down, -1, 36, 115.125, True, 1.0414668042337130704705718767, False, 114.89566666666666666666666667, 115.84366666666666666666666667
19971015, 115.938, 116.031, 115.156,  115.5, Up, Down, -1, -1, 115.125, False, 1.0256128228781213494733745551, False, 115.031, 115.906
19971016, 115.25, 116.281, 115.219,  115.5, Up, Down, -1, -1, 115.125, False, 1.0290782683183002685711484070, False, 115.26033333333333333333333333, 116.07266666666666666666666667
19971017, 115.438, 115.469, 114.5,  114.844, Up, Down, -1, -1, 115.125, False, 1.0263089094308431001358009397, False, 114.95833333333333333333333333, 115.927
19971020, 115, 115.094, 114.75,  115.063, Up, Down, -1, -1, 115.125, False, 0.9613271085326675667895341835, False, 114.823, 115.61466666666666666666666667
19971021, 115.063, 115.188, 114.781,  115.094, Up, Down, -1, -1, 115.125, False, 0.9085340505771754175714833089, False, 114.677, 115.25033333333333333333333333
19971022, 115.031, 115.281, 114.813,  115.25, Up, Down, -1, -1, 115.125, False, 0.8665784267126825206599134700, False, 114.78133333333333333333333333, 115.18766666666666666666666667
19971023, 116.406, 116.906, 115.875,  116.313, Up, Down, -1, -1, 115.125, False, 0.9417614336924270425018264729, False, 115.15633333333333333333333333, 115.79166666666666666666666667
19971024, 115.906, 117.063, 115.875,  116.781, Up, Down, -1, -1, 115.125, False, 0.9652127257217197051207001421, False, 115.521, 116.41666666666666666666666667
19971027, 117.469, 117.594, 116.625,  117.344, Up, Down, -1, -1, 115.125, False, 0.9655734185101273522520620333, False, 116.125, 117.18766666666666666666666667
19971028, 118.5, 118.875, 116.625,  116.656, Up, Up, 37, -1, 118.563, True, 1.0878997596044009377518656492, False, 116.375, 117.844
19971029, 116.938, 117.938, 116.781,  117.563, Up, Up, 37, -1, 118.563, True, 1.1063854967849341817754974921, False, 116.677, 118.13566666666666666666666667
19971030, 118.219, 118.531, 117.813,  118.156, Up, Up, 37, -1, 118.563, True, 1.0932059256625594977968786833, False, 117.073, 118.448
19971031, 117.938, 118.5, 117.625,  118.469, Up, Up, 37, -1, 118.563, True, 1.0724244089327919265781283325, False, 117.40633333333333333333333333, 118.323
19971103, 117.906, 117.969, 117.469,  117.75, Down, Up, -1, -1, 118.563, False, 1.0655268461772879335706875389, False, 117.63566666666666666666666667, 118.33333333333333333333333333
19971104, 117.844, 118, 117.25,  117.313, Down, Up, -1, -1, 118.563, False, 1.0354766703508795589449077733, False, 117.448, 118.15633333333333333333333333
19971105, 117.188, 117.719, 117.156,  117.375, Down, Up, -1, -1, 118.563, False, 0.9904788922222243628549165568, False, 117.29166666666666666666666667, 117.896
19971106, 117.438, 118.094, 117.313,  118, Down, Up, -1, -1, 118.563, False, 0.9705285215343934711544483133, False, 117.23966666666666666666666667, 117.93766666666666666666666667
19971107, 118.469, 118.625, 117.594,  117.969, Up, Up, -1, -1, 118.563, False, 0.9762877099596893310445008549, False, 117.35433333333333333333333333, 118.146
19971110, 117.531, 117.969, 117.5,  117.938, Up, Up, -1, -1, 118.563, False, 0.9279745947254332042783579163, False, 117.469, 118.22933333333333333333333333
19971112, 118.344, 118.406, 117.688,  118.156, Up, Up, -1, -1, 118.563, False, 0.9079770142753919467280381147, False, 117.594, 118.33333333333333333333333333
19971113, 118.156, 118.906, 117.906,  118.313, Up, Up, -1, -1, 118.563, False, 0.9167411081539260470396535323, False, 117.698, 118.427
19971114, 118.688, 119.063, 118.375,  118.5, Up, Up, -1, -1, 118.563, False, 0.9008610026154568997025436721, False, 117.98966666666666666666666667, 118.79166666666666666666666667
19971117, 118.094, 118.813, 117.938,  118.781, Up, Up, -1, -1, 118.563, False, 0.8983980499854133854451585605, False, 118.073, 118.92733333333333333333333333
19971118, 118.938, 119.188, 118.531,  118.813, Up, Up, -1, -1, 118.563, False, 0.8754077595106121106408577452, False, 118.28133333333333333333333333, 119.02133333333333333333333333
19971119, 119.094, 119.5, 118.875,  119.344, Up, Up, -1, -1, 118.563, False, 0.8574641633667442905798236742, False, 118.448, 119.167
19971120, 119.063, 119.563, 118.938,  119.063, Up, Up, -1, -1, 118.563, False, 0.8353247192365781676674595148, False, 118.78133333333333333333333333, 119.417
19971121, 118.688, 119.344, 118.5,  119.281, Up, Up, -1, -1, 118.563, False, 0.8361509364521421516991300372, False, 118.771, 119.469
19971124, 118.875, 118.938, 118.563,  118.594, Up, Up, -1, -1, 118.563, False, 0.8248984663138428991563557479, True, 118.667, 119.28166666666666666666666667
19971125, 118.531, 119.125, 118.5,  118.875, Up, Up, -1, -1, 118.563, False, 0.8058605171410959563795599624, False, 118.521, 119.13566666666666666666666667
19971126, 118.656, 119, 118.531,  118.906, Up, Up, -1, -1, 118.563, False, 0.7737785631276582462481732993, False, 118.53133333333333333333333333, 119.021
19971128, 119, 119.156, 118.906,  119.031, Up, Up, -1, -1, 118.563, False, 0.7238948904488336513673948898, False, 118.64566666666666666666666667, 119.09366666666666666666666667
19971201, 119.125, 119.375, 118.906,  119.094, Up, Up, -1, -1, 118.563, False, 0.6996191865965637798085953765, False, 118.781, 119.177
19971202, 119.125, 119.219, 118.906,  119.125, Up, Up, -1, -1, 118.563, False, 0.6627983116826053245887291502, False, 118.906, 119.25
19971203, 119.281, 119.5, 119.125,  119.313, Up, Up, -1, -1, 118.563, False, 0.6353889486652143412945644692, False, 118.979, 119.36466666666666666666666667
19971204, 119.313, 119.813, 119.125,  119.156, Up, Up, -1, -1, 118.563, False, 0.6403995249828129754569869007, False, 119.052, 119.51066666666666666666666667
19971205, 119, 119.031, 117.469,  118.719, Up, Up, -1, -1, 118.563, False, 0.7400757606987355492229881483, False, 118.573, 119.448
19971208, 118.781, 118.813, 117.938,  117.969, Up, Up, -1, -1, 118.563, False, 0.7529256882512369254874654675, False, 118.17733333333333333333333333, 119.219
19971209, 117.938, 118.25, 117.844,  118.063, Up, Up, -1, -1, 118.563, False, 0.7198851465130238849648497087, False, 117.75033333333333333333333333, 118.698
19971210, 118.281, 118.594, 118.125,  118.5, Up, Up, -1, -1, 118.563, False, 0.7018960849403549435396259269, False, 117.969, 118.55233333333333333333333333
19971211, 119.063, 119.875, 119,  119.406, Up, Up, -1, -1, 118.563, False, 0.7660012197079401870120425053, False, 118.323, 118.90633333333333333333333333
19971212, 119.719, 120.406, 119.688,  120.375, Up, Up, -1, -1, 118.563, False, 0.7882868178309935025347051238, False, 118.93766666666666666666666667, 119.625
19971215, 120.438, 120.469, 119.906,  119.938, Up, Up, -1, -1, 118.563, False, 0.7668309304185179308647332072, False, 119.53133333333333333333333333, 120.25
19971216, 120.063, 120.313, 119.781,  120.125, Up, Up, -1, -1, 118.563, False, 0.7444660799024686041157109970, False, 119.79166666666666666666666667, 120.396
19971217, 119.656, 120, 119.5,  119.781, Down, Up, -1, -1, 118.563, False, 0.7330883580069954037237385211, False, 119.729, 120.26066666666666666666666667
19971218, 119.875, 120.594, 119.844,  120.344, Down, Up, -1, -1, 118.563, False, 0.7406989905777577462262396143, False, 119.70833333333333333333333333, 120.30233333333333333333333333
19971219, 120.656, 121.313, 120.531,  120.781, Up, Up, -1, -1, 118.563, False, 0.7624419438560665322999310796, False, 119.95833333333333333333333333, 120.63566666666666666666666667
19971222, 120.875, 121, 120.656,  120.906, Up, Up, -1, -1, 118.563, False, 0.7225903301554887673189852625, False, 120.34366666666666666666666667, 120.969
19971223, 120.938, 121.344, 120.688,  120.875, Up, Up, -1, -1, 118.563, False, 0.7162483939502041228124152375, False, 120.625, 121.219
19971224, 120.75, 120.906, 120.688,  120.75, Up, Up, -1, -1, 118.563, False, 0.6687961659549465873064709292, False, 120.67733333333333333333333333, 121.08333333333333333333333333
19971226, 120.531, 120.875, 120.5,  120.781, Up, Up, -1, -1, 118.563, False, 0.6408155787211421504201403645, False, 120.62533333333333333333333333, 121.04166666666666666666666667
19971229, 120.75, 120.844, 120.5,  120.531, Up, Up, -1, -1, 118.563, False, 0.6125474283667476599039365203, False, 120.56266666666666666666666667, 120.875
19971230, 120.281, 120.344, 119.531,  119.875, Up, Up, -1, -1, 118.563, False, 0.6494476732842002637226092327, False, 120.177, 120.68766666666666666666666667
